
PRCD_RECH_POM_ID_HAB_020 : 2981 row(s);
Action;Start;End;Duration;
Connection;14:36:56.316;14:36:59.497; 3181 ms;
Statment;14:36:59.497;14:36:59.551;   54 ms;
Execution;14:36:59.551;14:37:01.736; 2185 ms;
Total;14:36:56.316;14:37:01.736; 5420 ms;

PRCD_RECH_POM_ID_HAB_020;
N°;Name;Type;Size;Class;
1;ID_POM_STM;BIGINT;20;java.lang.Long;
2;CD_TYPE_IDNT;CHAR;10;java.lang.String;
3;ID_POM_SYST;VARCHAR;32;java.lang.String;
4;LB_POM_SI;VARCHAR;256;java.lang.String;
5;MIN_DATE;DATE;10;java.sql.Date;
6;MAX_DATE;DATE;10;java.sql.Date;
7;FL_CM;BYTEINT;4;java.lang.Integer;
8;FL_HORS_PRTF;INTEGER;11;java.lang.Integer;

PRCD_RECH_POM_ID_HAB_020 : 2972 row(s);
ID_POM_STM;CD_TYPE_IDNT;ID_POM_SYST;LB_POM_SI;MIN_DATE;MAX_DATE;FL_CM;FL_HORS_PRTF;
1289810;IDC                 ;06505235;null;2004-02-17;9999-12-31;1;null;
1289810;PRM                 ;30000650523565;null;2004-02-17;9999-12-31;1;null;
1289761;PDC                 ;06505337;null;2004-02-26;2012-06-19;1;null;
1289761;IDC                 ;06505337;null;2004-02-26;9999-12-31;1;null;
1289761;PRM                 ;30000650533792;null;2004-02-26;9999-12-31;1;null;
1289040;PDC                 ;06507174;null;2004-02-10;2012-04-11;1;null;
1289040;IDC                 ;06507174;null;2004-02-10;9999-12-31;1;null;
1289040;PRM                 ;30000650717499;null;2004-02-10;9999-12-31;1;null;
1288883;PRM                 ;30000650748210;null;2004-03-01;9999-12-31;1;null;
1288883;PDC                 ;06507482;null;2004-03-01;2013-02-01;1;null;
1288883;IDC                 ;06507482;null;2004-03-01;9999-12-31;1;null;
1288839;PDC                 ;06507562;null;2004-02-10;2012-10-08;1;null;
1288839;IDC                 ;06507562;null;2004-02-10;9999-12-31;1;null;
1288839;PRM                 ;30000650756208;null;2004-02-10;9999-12-31;1;null;
1288768;PRM                 ;30000650770931;null;2004-01-30;9999-12-31;1;null;
1288768;PDC                 ;06507709;null;2004-01-30;2012-07-24;1;null;
1288768;IDC                 ;06507709;null;2004-01-30;9999-12-31;1;null;
1288572;PRM                 ;30000650806713;null;2004-12-01;9999-12-31;1;null;
1288572;IDC                 ;06508067;null;2004-12-01;9999-12-31;1;null;
1288572;PADT-C              ;0000010523;null;2004-12-01;2011-05-01;1;null;
1288097;PDC                 ;06508971;null;2004-01-16;2012-03-14;1;null;
1288097;PRM                 ;30000650897158;null;2004-01-16;9999-12-31;1;null;
1288097;IDC                 ;06508971;null;2004-01-16;9999-12-31;1;null;
1287610;PRM                 ;30000650987484;null;2004-02-23;9999-12-31;1;null;
1287610;PDC                 ;06509874;null;2004-02-23;2012-02-18;1;null;
1287610;IDC                 ;06509874;null;2004-02-23;9999-12-31;1;null;
1286412;PDC                 ;06511837;null;2004-11-25;2012-04-11;1;null;
1286412;PRM                 ;30000651183708;null;2004-11-25;9999-12-31;1;null;
1286412;IDC                 ;06511837;null;2004-11-25;9999-12-31;1;null;
1286041;IDC                 ;06512336;null;2005-12-13;9999-12-31;1;null;
1286041;PRM                 ;30000651233662;null;2005-12-13;9999-12-31;1;null;
1286041;PDC                 ;06512336;null;2005-12-13;2013-01-01;1;null;
1285931;PRM                 ;30000651242999;null;2006-03-09;9999-12-31;1;null;
1285931;PDC                 ;06512429;null;2006-03-09;2012-05-10;1;null;
1285931;IDC                 ;06512429;null;2006-03-09;9999-12-31;1;null;
1285890;PRM                 ;30000651247505;null;2006-04-01;9999-12-31;1;null;
1285890;PDC                 ;06512475;null;2006-05-09;2013-01-01;1;null;
1285890;IDC                 ;06512475;null;2006-04-01;9999-12-31;1;null;
1285721;PRM                 ;30000651267185;null;2006-10-09;9999-12-31;1;null;
1285721;PDC                 ;06512671;null;2006-10-09;2009-01-01;1;null;
1285721;IDC                 ;06512671;null;2006-10-09;9999-12-31;1;null;
1285627;PDC                 ;06512765;null;2006-11-24;2012-05-09;1;null;
1285627;IDC                 ;06512765;null;2006-11-24;9999-12-31;1;null;
1285627;PRM                 ;30000651276513;null;2006-11-24;9999-12-31;1;null;
1285488;PRM                 ;30000651289555;null;2007-02-01;9999-12-31;1;null;
1285488;PDC                 ;06512895;null;2007-02-01;2009-06-09;1;null;
1285488;IDC                 ;06512895;null;2007-02-01;9999-12-31;1;null;
1285475;PDC                 ;06512907;null;2007-04-27;2009-09-09;1;null;
1285475;IDC                 ;06512907;null;2007-04-27;9999-12-31;1;null;
1285475;PRM                 ;30000651290708;null;2007-04-27;9999-12-31;1;null;
1285266;PDC                 ;06513097;null;2007-10-30;2012-06-19;1;null;
1285266;PRM                 ;30000651309704;null;2007-10-30;9999-12-31;1;null;
1285266;IDC                 ;06513097;null;2007-10-30;9999-12-31;1;null;
1285145;PDC                 ;06513190;null;2007-11-08;2012-02-15;1;null;
1285145;PRM                 ;30000651319055;null;2007-11-08;9999-12-31;1;null;
1285145;IDC                 ;06513190;null;2007-11-08;9999-12-31;1;null;
1285006;PRM                 ;30000651330098;null;2008-03-14;9999-12-31;1;null;
1285006;PDC                 ;06513300;null;2008-03-14;2010-03-15;1;null;
1285006;IDC                 ;06513300;null;2008-03-14;9999-12-31;1;null;
1284899;PRM                 ;30000651337821;null;2008-04-01;9999-12-31;1;null;
1284899;PDC                 ;06513378;null;2008-04-01;2011-05-11;1;null;
1284899;IDC                 ;06513378;null;2008-04-01;9999-12-31;1;null;
1284643;PDC                 ;06513568;null;2008-10-15;2012-02-20;1;null;
1284643;IDC                 ;06513568;null;2008-10-15;9999-12-31;1;null;
1284643;PRM                 ;30000651356836;null;2008-10-15;9999-12-31;1;null;
1284587;PRM                 ;30000651360893;null;2008-11-26;9999-12-31;1;null;
1284587;PDC                 ;06513608;null;2008-11-26;2012-02-14;1;null;
1284587;IDC                 ;06513608;null;2008-11-26;9999-12-31;1;null;
1284312;IDC                 ;06513803;null;2009-04-20;9999-12-31;1;null;
1284312;PRM                 ;30000651380361;null;2009-04-20;9999-12-31;1;null;
1284312;PDC                 ;06513803;null;2009-04-20;2012-04-11;1;null;
1284199;IDC                 ;06513907;null;2009-07-22;9999-12-31;1;null;
1284199;PRM                 ;30000651390702;null;2009-07-22;9999-12-31;1;null;
1284199;PDC                 ;06513907;null;2009-07-22;2012-02-16;1;null;
1284150;IDC                 ;06540021;null;2005-03-17;9999-12-31;1;null;
1284150;PADT-C              ;0000025613;null;2005-03-17;2011-05-01;1;null;
1284150;PRM                 ;30000654002197;null;2005-03-17;9999-12-31;1;null;
1284114;PRM                 ;30000654006016;null;2005-07-26;9999-12-31;1;null;
1284114;IDC                 ;06540060;null;2005-07-26;9999-12-31;1;null;
1284114;PADT-C              ;0000030335;null;2005-07-26;2011-05-06;1;null;
1283745;PDC                 ;06514641;null;2011-04-12;2012-05-14;1;null;
1283745;IDC                 ;06540662;null;2010-06-30;9999-12-31;1;null;
1283745;PRM                 ;30000654066291;null;2010-06-30;9999-12-31;1;null;
1283558;PDC                 ;06514655;null;2011-05-09;2012-06-27;1;null;
1283558;IDC                 ;06540790;null;2010-12-30;9999-12-31;1;null;
1283558;PRM                 ;30000654079089;null;2010-12-30;9999-12-31;1;null;
1283237;PDC                 ;07100580;null;2004-02-10;2012-04-25;1;null;
1283237;IDC                 ;07100580;null;2004-02-10;9999-12-31;1;null;
1283237;PRM                 ;30000710058010;null;2004-02-10;9999-12-31;1;null;
1282993;PRM                 ;30000710114272;null;2004-02-09;9999-12-31;1;null;
1282993;PDC                 ;07101142;null;2004-02-09;2012-02-13;1;null;
1282993;IDC                 ;07101142;null;2004-02-09;9999-12-31;1;null;
1282846;PRM                 ;30000710148346;null;1987-05-12;9999-12-31;1;null;
1282846;PDC                 ;07101483;null;2004-03-01;2013-01-01;1;null;
1282846;IDC                 ;07101483;null;1987-05-12;9999-12-31;1;null;
1282719;PDC                 ;07101746;null;2004-02-24;2012-06-25;1;null;
1282719;PRM                 ;30000710174661;null;2004-02-24;9999-12-31;1;null;
1282719;IDC                 ;07101746;null;2004-02-24;9999-12-31;1;null;
1282703;PRM                 ;30000710179380;null;2004-02-23;9999-12-31;1;null;
1282703;PDC                 ;07101793;null;2004-02-23;2012-05-23;1;null;
1282703;IDC                 ;07101793;null;2004-02-23;9999-12-31;1;null;
1282566;PDC                 ;07102223;null;2004-02-09;2008-04-24;1;null;
1282566;IDC                 ;07102223;null;2004-02-09;9999-12-31;1;null;
1282566;PRM                 ;30000710222387;null;2004-02-09;9999-12-31;1;null;
1282127;PDC                 ;07103535;null;2004-02-13;2012-02-20;1;null;
1282127;IDC                 ;07103535;null;2004-02-13;9999-12-31;1;null;
1282127;PRM                 ;30000710353549;null;2004-02-13;9999-12-31;1;null;
1281775;PDC                 ;07104471;null;2004-01-15;2012-04-24;1;null;
1281775;IDC                 ;07104471;null;2004-01-15;9999-12-31;1;null;
1281775;PRM                 ;30000710447143;null;2004-01-15;9999-12-31;1;null;
1281739;PDC                 ;07104566;null;2004-03-01;2013-06-01;1;null;
1281739;IDC                 ;07104566;null;1991-12-26;9999-12-31;1;null;
1281739;PRM                 ;30000710456693;null;1991-12-26;9999-12-31;1;null;
1281599;PDC                 ;07104860;null;2004-02-23;2012-05-14;1;null;
1281599;IDC                 ;07104860;null;2004-02-23;9999-12-31;1;null;
1281599;PRM                 ;30000710486063;null;2004-02-23;9999-12-31;1;null;
1280707;PADT-C              ;0000024172;null;2005-01-18;2011-04-21;1;null;
1280707;PRM                 ;30000710692931;null;2005-01-18;9999-12-31;1;null;
1280707;IDC                 ;07106929;null;2005-01-18;9999-12-31;1;null;
1280504;PDC                 ;07107473;null;2004-02-09;2012-02-08;1;null;
1280504;IDC                 ;07107473;null;2004-02-09;9999-12-31;1;null;
1280504;PRM                 ;30000710747390;null;2004-02-09;9999-12-31;1;null;
1280307;PDC                 ;07118791;null;2009-10-01;2012-07-08;1;null;
1280307;IDC                 ;07107927;null;2009-10-01;9999-12-31;1;null;
1280307;PRM                 ;30000710792722;null;2009-10-01;9999-12-31;1;null;
1280029;PDC                 ;07108455;null;2004-02-23;2012-05-25;1;null;
1280029;IDC                 ;07108455;null;2004-02-23;9999-12-31;1;null;
1280029;PRM                 ;30000710845503;null;2004-02-23;9999-12-31;1;null;
1279920;IDC                 ;07108707;null;2004-01-15;9999-12-31;1;null;
1279920;PRM                 ;30000710870704;null;2004-01-15;9999-12-31;1;null;
1279920;PDC                 ;07108707;null;2004-01-15;2012-05-15;1;null;
1279332;PRM                 ;30000710994655;null;2004-02-23;9999-12-31;1;null;
1279332;PDC                 ;07109946;null;2004-02-23;2012-05-10;1;null;
1279332;IDC                 ;07109946;null;2004-02-23;9999-12-31;1;null;
1279184;PRM                 ;30000711021911;null;2004-02-09;9999-12-31;1;null;
1279184;PDC                 ;07110219;null;2004-02-09;2012-05-08;1;null;
1279184;IDC                 ;07110219;null;2004-02-09;9999-12-31;1;null;
1278785;PDC                 ;07110884;null;2004-03-01;2013-01-01;1;null;
1278785;PRM                 ;30000711088493;null;1999-05-11;9999-12-31;1;null;
1278785;IDC                 ;07110884;null;1999-05-11;9999-12-31;1;null;
1278449;PDC                 ;07111434;null;2004-02-10;2012-04-11;1;null;
1278449;IDC                 ;07111434;null;2004-02-10;9999-12-31;1;null;
1278449;PRM                 ;30000711143410;null;2004-02-10;9999-12-31;1;null;
1278219;PRM                 ;30000711184906;null;2004-02-23;9999-12-31;1;null;
1278219;PDC                 ;07111849;null;2004-02-23;2012-04-30;1;null;
1278219;IDC                 ;07111849;null;2004-02-23;9999-12-31;1;null;
1277366;IDC                 ;07113651;null;2004-02-23;9999-12-31;1;null;
1277366;PRM                 ;30000711365146;null;2004-02-23;9999-12-31;1;null;
1277366;PDC                 ;07113651;null;2004-02-23;2012-05-08;1;null;
1277339;PRM                 ;30000711369626;null;2004-01-12;9999-12-31;1;null;
1277339;PDC                 ;07113696;null;2004-01-12;2012-05-14;1;null;
1277339;IDC                 ;07113696;null;2004-01-12;9999-12-31;1;null;
1277061;PRM                 ;30000711415326;null;2004-01-09;9999-12-31;1;null;
1277061;PDC                 ;07114153;null;2004-01-09;2012-05-08;1;null;
1277061;IDC                 ;07114153;null;2004-01-09;9999-12-31;1;null;
1276533;IDC                 ;07115023;null;2004-02-01;9999-12-31;1;null;
1276533;PRM                 ;30000711502309;null;2004-02-01;9999-12-31;1;null;
1276533;PDC                 ;07115023;null;2004-02-01;2011-07-30;1;null;
1276533;PDC                 ;07119751;null;2011-08-01;2012-02-20;1;null;
1275947;PRM                 ;30000711580801;null;2005-07-19;9999-12-31;1;null;
1275947;PDC                 ;07115808;null;2005-07-19;2012-02-09;1;null;
1275947;IDC                 ;07115808;null;2005-07-19;9999-12-31;1;null;
1275343;IDC                 ;07116484;null;2006-03-01;9999-12-31;1;null;
1275343;PRM                 ;30000711648406;null;2006-03-01;9999-12-31;1;null;
1275343;PDC                 ;07116484;null;2006-03-01;2012-02-24;1;null;
1275045;IDC                 ;07116787;null;2006-08-01;9999-12-31;1;null;
1275045;PRM                 ;30000711678762;null;2006-08-01;9999-12-31;1;null;
1275045;PDC                 ;07116787;null;2006-08-01;2012-05-08;1;null;
1274821;IDC                 ;07116985;null;2007-01-01;9999-12-31;1;null;
1274821;PRM                 ;30000711698566;null;2007-01-01;9999-12-31;1;null;
1274821;PDC                 ;07116985;null;2007-01-01;2012-02-29;1;null;
1274817;PDC                 ;07116991;null;2006-11-01;2007-12-05;1;null;
1274817;IDC                 ;07116991;null;2006-11-01;9999-12-31;1;null;
1274817;PRM                 ;30000711699131;null;2006-11-01;9999-12-31;1;null;
1273721;IDC                 ;07117859;null;2009-11-30;9999-12-31;1;null;
1273721;PRM                 ;30000711785976;null;2009-11-30;9999-12-31;1;null;
1273721;PDC                 ;07119895;null;2011-08-01;2012-02-22;1;null;
1273610;PDC                 ;07117937;null;2008-04-01;2012-02-24;1;null;
1273610;IDC                 ;07117937;null;2008-04-01;9999-12-31;1;null;
1273610;PRM                 ;30000711793740;null;2008-04-01;9999-12-31;1;null;
1273522;PRM                 ;30000711800081;null;2008-06-19;9999-12-31;1;null;
1273522;PDC                 ;07118000;null;2008-06-19;2012-02-09;1;null;
1273522;IDC                 ;07118000;null;2008-06-19;9999-12-31;1;null;
1273493;PRM                 ;30000711802983;null;2008-07-01;9999-12-31;1;null;
1273493;IDC                 ;07118029;null;2008-07-01;9999-12-31;1;null;
1273493;PDC                 ;07118029;null;2008-07-01;2012-02-23;1;null;
1272509;PADT-C              ;0000036092;null;2008-03-21;2011-04-21;1;null;
1272509;IDC                 ;07143160;null;2008-03-21;9999-12-31;1;null;
1272509;PRM                 ;30000714316025;null;2008-03-21;9999-12-31;1;null;
1272490;IDC                 ;07143270;null;2009-06-29;9999-12-31;1;null;
1272490;PDC                 ;07118635;null;2009-09-07;2013-03-01;1;null;
1272490;PRM                 ;30000714327041;null;2009-06-29;9999-12-31;1;null;
1271932;PDC                 ;07200373;null;2004-02-23;2012-05-25;1;null;
1271932;IDC                 ;07200373;null;2004-02-23;9999-12-31;1;null;
1271932;PRM                 ;30000720037321;null;2004-02-23;9999-12-31;1;null;
1271847;PDC                 ;07200473;null;2004-02-09;2012-05-08;1;null;
1271847;IDC                 ;07200473;null;2004-02-09;9999-12-31;1;null;
1271847;PRM                 ;30000720047335;null;2004-02-09;9999-12-31;1;null;
1271742;PRM                 ;30000720063535;null;2004-02-10;9999-12-31;1;null;
1271742;PDC                 ;07200635;null;2004-02-10;2013-01-10;1;null;
1271742;IDC                 ;07200635;null;2004-02-10;9999-12-31;1;null;
1271079;PDC                 ;07202070;null;2004-02-23;2012-02-23;1;null;
1271079;IDC                 ;07202070;null;2004-02-23;9999-12-31;1;null;
1271079;PRM                 ;30000720207094;null;2004-02-23;9999-12-31;1;null;
1270929;IDC                 ;07202922;null;2004-02-09;9999-12-31;1;null;
1270929;PDC                 ;07213809;null;2011-07-15;2012-05-11;1;null;
1270929;PDC                 ;07202922;null;2004-02-09;2011-07-15;1;null;
1270929;PRM                 ;30000720292247;null;2004-02-09;9999-12-31;1;null;
1270780;PDC                 ;07203263;null;2004-02-23;2012-05-08;1;null;
1270780;IDC                 ;07203263;null;2004-02-23;9999-12-31;1;null;
1270780;PRM                 ;30000720326339;null;2004-02-23;9999-12-31;1;null;
1270710;PRM                 ;30000720350415;null;1990-12-15;9999-12-31;1;null;
1270710;PDC                 ;07203504;null;2004-03-01;2013-02-01;1;null;
1270710;IDC                 ;07203504;null;1990-12-15;9999-12-31;1;null;
1270704;PDC                 ;07203513;null;2004-03-01;2013-01-01;1;null;
1270704;PRM                 ;30000720351316;null;1990-12-30;9999-12-31;1;null;
1270704;IDC                 ;07203513;null;1990-12-30;9999-12-31;1;null;
1270369;IDC                 ;07204359;null;2004-01-12;9999-12-31;1;null;
1270369;PDC                 ;07204359;null;2004-01-12;2012-05-15;1;null;
1270369;PRM                 ;30000720435905;null;2004-01-12;9999-12-31;1;null;
1269470;PRM                 ;30000720603091;null;2004-02-09;9999-12-31;1;null;
1269470;PDC                 ;07206030;null;2004-02-09;2010-12-30;1;null;
1269470;IDC                 ;07206030;null;2004-02-09;9999-12-31;1;null;
1269470;PDC                 ;07213812;null;2011-01-01;2012-02-22;1;null;
1269403;IDC                 ;07206169;null;2004-01-13;9999-12-31;1;null;
1269403;PRM                 ;30000720616989;null;2004-01-13;9999-12-31;1;null;
1269403;PDC                 ;07206169;null;2004-01-13;2012-02-08;1;null;
1269262;PDC                 ;07206434;null;2004-02-23;2012-05-25;1;null;
1269262;PRM                 ;30000720643463;null;2004-02-23;9999-12-31;1;null;
1269262;IDC                 ;07206434;null;2004-02-23;9999-12-31;1;null;
1269089;IDC                 ;07206687;null;2004-02-09;9999-12-31;1;null;
1269089;PRM                 ;30000720668750;null;2004-02-09;9999-12-31;1;null;
1269089;PDC                 ;07206687;null;2004-02-09;2012-07-08;1;null;
